State Code,Town Code,Town Name,Total/,Age-group,Total Persons,Total Males,Total Females,Illiterate Persons,Illiterate Males,Illiterate Females,Literate Persons,Literate Males,Literate Females,Below Primary Persons,Below Primary Males,Below Primary Females,Primary Persons,Primary Males,Primary Females,Middle Persons,Middle Males,Middle Females,Matric Persons,Matric Males,Matric Females,Senior secondary Persons,Senior secondary Males,Senior secondary Females,Non-technical diploma Persons,Non-technical diploma Males,Non-technical diploma Females,technical diploma Persons,technical diploma Males,technical diploma Females,Graduate & above Persons,Graduate & above Males,Graduate & above Females,Unclassified Persons,Unclassified Males,Unclassified Females,
03,800191,Khanna (M Cl),Urban,20-24,12802,6860,5942,1265,619,646,11537,6241,5296,199,129,70,1278,800,478,1364,821,543,1908,1096,812,3488,1880,1608,16,9,7,309,177,132,2733,1177,1556,17,14,3,
03,800191,Khanna (M Cl),Urban,25-29,12233,6329,5904,1467,669,798,10766,5660,5106,161,102,59,1098,622,476,1314,788,526,2053,1125,928,2315,1333,982,12,7,5,171,106,65,3382,1447,1935,12,7,5,
03,800191,Khanna (M Cl),Urban,30-34,10355,5333,5022,1502,642,860,8853,4691,4162,149,89,60,1014,568,446,1023,588,435,1936,1099,837,1812,1022,790,7,2,5,91,60,31,2593,1152,1441,16,9,7,
03,800191,Khanna (M Cl),Urban,35-39,9764,4924,4840,1815,741,1074,7949,4183,3766,167,99,68,1145,591,554,1056,580,476,2015,1095,920,1331,784,547,10,3,7,102,65,37,1866,823,1043,21,14,7,
03,800191,Khanna (M Cl),Urban,40-44,8189,4174,4015,1638,663,975,6551,3511,3040,156,96,60,1070,533,537,887,510,377,1995,1082,913,709,396,313,13,1,12,74,44,30,1446,737,709,10,8,2,
03,800191,Khanna (M Cl),Urban,45-49,7685,3920,3765,1594,677,917,6091,3243,2848,131,71,60,1046,488,558,938,514,424,1860,1025,835,549,325,224,16,1,15,83,46,37,1272,671,601,14,5,9,
03,800191,Khanna (M Cl),Urban,50-54,6236,3238,2998,1237,490,747,4999,2748,2251,110,68,42,854,412,442,683,380,303,1531,865,666,381,231,150,20,3,17,73,33,40,1194,679,515,15,8,7,
03,800191,Khanna (M Cl),Urban,55-59,5023,2569,2454,1045,345,700,3978,2224,1754,99,50,49,670,274,396,531,286,245,1193,679,514,289,204,85,16,5,11,71,32,39,1002,637,365,8,5,3,
03,800191,Khanna (M Cl),Urban,60-64,4486,2245,2241,1232,420,812,3254,1825,1429,98,46,52,673,269,404,495,255,240,869,550,319,188,129,59,13,4,9,160,68,92,643,461,182,7,2,5,
03,800191,Khanna (M Cl),Urban,65-69,2924,1511,1413,935,308,627,1989,1203,786,69,23,46,432,197,235,257,138,119,605,427,178,97,81,16,8,2,6,108,54,54,310,236,74,11,4,7,
03,800191,Khanna (M Cl),Urban,70-74,2022,1046,976,795,292,503,1227,754,473,66,31,35,296,124,172,144,81,63,356,282,74,58,42,16,9,2,7,49,29,20,168,132,36,9,3,6,
03,800191,Khanna (M Cl),Urban,75-79,1018,536,482,385,121,264,633,415,218,56,28,28,163,80,83,66,39,27,175,148,27,16,11,5,7,1,6,26,21,5,81,69,12,7,5,2,
03,800191,Khanna (M Cl),Urban,80+,1370,675,695,668,228,440,702,447,255,57,39,18,218,114,104,97,56,41,153,126,27,36,24,12,2,0,2,15,9,6,66,51,15,6,3,3,
03,800191,Khanna (M Cl),Urban,Age not stated,82,45,37,11,8,3,71,37,34,2,1,1,10,4,6,5,4,1,13,7,6,9,6,3,1,0,1,0,0,0,11,7,4,2,0,2,
03,800196,Ludhiana (M Corp.),Urban,All ages,1618879,874908,743971,388334,185201,203133,1230545,689707,540838,125120,71058,54062,204743,112876,91867,181364,106045,75319,286337,169887,116450,167091,94282,72809,1834,841,993,12698,8602,4096,211267,104104,107163,2273,1276,997,
03,800196,Ludhiana (M Corp.),Urban,0-6,184239,98793,85446,184239,98793,85446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
03,800196,Ludhiana (M Corp.),Urban,7,28521,15332,13189,6611,3477,3134,21910,11855,10055,20925,11276,9649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,108,70,
03,800196,Ludhiana (M Corp.),Urban,8,28014,15390,12624,3745,1926,1819,24269,13464,10805,23574,13085,10489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,53,51,
03,800196,Ludhiana (M Corp.),Urban,9,26990,14916,12074,2945,1442,1503,24045,13474,10571,21280,11978,9302,2276,1208,1068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,41,24,
03,800196,Ludhiana (M Corp.),Urban,10,32577,18478,14099,3370,1813,1557,29207,16665,12542,19458,11291,8167,9114,5001,4113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,41,31,
03,800196,Ludhiana (M Corp.),Urban,11,28319,15845,12474,2293,1185,1108,26026,14660,11366,9428,5453,3975,16073,8910,7163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,34,16,
03,800196,Ludhiana (M Corp.),Urban,12,28952,16089,12863,2209,1134,1075,26743,14955,11788,4753,2772,1981,18765,10459,8306,2761,1450,1311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,23,15,
03,800196,Ludhiana (M Corp.),Urban,13,27824,15545,12279,1860,922,938,25964,14623,11341,2439,1411,1028,15103,8715,6388,7995,4248,3747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,30,18,
03,800196,Ludhiana (M Corp.),Urban,14,29001,16137,12864,2011,1037,974,26990,15100,11890,1416,822,594,9110,5325,3785,16007,8672,7335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,34,21,
03,800196,Ludhiana (M Corp.),Urban,15,30267,17239,13028,2421,1347,1074,27846,15892,11954,987,623,364,5529,3419,2110,13507,7808,5699,7366,3765,3601,0,0,0,0,0,0,0,0,0,0,0,0,40,23,17,
03,800196,Ludhiana (M Corp.),Urban,16,29745,16906,12839,2280,1285,995,27465,15621,11844,758,493,265,3768,2317,1451,8326,4917,3409,14121,7592,6529,0,0,0,0,0,0,0,0,0,0,0,0,38,23,15,
03,800196,Ludhiana (M Corp.),Urban,17,28906,16582,12324,2114,1192,922,26792,15390,11402,605,404,201,2938,1925,1013,5025,3100,1925,17745,9649,8096,0,0,0,0,0,0,0,0,0,0,0,0,46,35,11,
03,800196,Ludhiana (M Corp.),Urban,18,35144,21048,14096,3121,1881,1240,32023,19167,12856,811,576,235,3809,2575,1234,4890,3294,1596,8942,5396,3546,12174,6320,5854,54,43,11,567,448,119,0,0,0,55,30,25,
03,800196,Ludhiana (M Corp.),Urban,19,30854,17912,12942,2442,1380,1062,28412,16532,11880,577,383,194,2997,1973,1024,3676,2386,1290,5496,3382,2114,14239,7405,6834,59,38,21,709,547,162,0,0,0,35,21,14,
03,800196,Ludhiana (M Corp.),Urban,20-24,165800,91170,74630,16395,7764,8631,149405,83406,65999,2818,1803,1015,15578,9732,5846,18657,11680,6977,27549,16579,10970,42637,23288,19349,304,208,96,2955,2108,847,34538,15521,19017,215,129,86,
03,800196,Ludhiana (M Corp.),Urban,25-29,160942,85327,75615,20023,8283,11740,140919,77044,63875,2416,1450,966,14453,8400,6053,18100,11218,6882,31495,18951,12544,27654,15485,12169,159,97,62,1486,1026,460,40012,17540,22472,187,109,78,
03,800196,Ludhiana (M Corp.),Urban,30-34,139172,72999,66173,20192,7817,12375,118980,65182,53798,2089,1202,887,12837,7154,5683,14839,9018,5821,29994,18058,11936,22376,12504,9872,109,66,43,981,653,328,31424,14207,17217,189,98,91,
03,800196,Ludhiana (M Corp.),Urban,35-39,130062,68772,61290,21723,8632,13091,108339,60140,48199,2018,1214,804,13160,7062,6098,14220,8290,5930,31100,18559,12541,17025,9989,7036,121,52,69,880,655,225,25720,12123,13597,182,101,81,
03,800196,Ludhiana (M Corp.),Urban,40-44,107312,57104,50208,18938,7848,11090,88374,49256,39118,1669,986,683,12129,6405,5724,12808,7294,5514,27188,15870,11318,10065,6095,3970,140,50,90,716,543,173,20493,10279,10214,110,66,44,
03,800196,Ludhiana (M Corp.),Urban,45-49,94690,50539,44151,16572,6905,9667,78118,43634,34484,1522,908,614,11479,5910,5569,11464,6537,4927,25424,14759,10665,7268,4370,2898,129,51,78,731,534,197,17263,9065,8198,134,68,66,
03,800196,Ludhiana (M Corp.),Urban,50-54,73540,39581,33959,12404,5324,7080,61136,34257,26879,1136,668,468,8949,4495,4454,9049,5116,3933,19455,11394,8061,5241,3221,2020,144,43,101,688,483,205,14252,7678,6574,80,37,43,
03,800196,Ludhiana (M Corp.),Urban,55-59,55304,29284,26020,9111,3289,5822,46193,25995,20198,872,447,425,6949,3116,3833,6645,3639,3006,14353,8492,5861,3532,2226,1306,110,37,73,620,377,243,11445,6820,4625,70,31,39,
03,800196,Ludhiana (M Corp.),Urban,60-64,46806,24268,22538,9854,3453,6401,36952,20815,16137,1003,477,526,6979,3019,3960,5614,3038,2576,10971,6673,4298,2353,1585,768,118,37,81,847,379,468,7555,4833,2722,77,42,35,
03,800196,Ludhiana (M Corp.),Urban,65-69,29888,15754,14134,7019,2319,4700,22869,13435,9434,803,389,414,4776,2080,2696,3406,1869,1537,6821,4633,2188,1230,889,341,103,29,74,741,369,372,3939,2682,1257,52,26,26,
03,800196,Ludhiana (M Corp.),Urban,70-74,20333,10688,9645,5968,2052,3916,14365,8636,5729,680,336,344,3448,1542,1906,1998,1116,882,4056,2958,1098,568,393,175,147,47,100,419,226,193,2278,1653,625,41,19,22,
03,800196,Ludhiana (M Corp.),Urban,75-79,11254,5904,5350,3295,1021,2274,7959,4883,3076,525,289,236,2084,914,1170,1161,627,534,2073,1570,503,244,201,43,73,21,52,208,140,68,1174,936,238,37,14,23,
03,800196,Ludhiana (M Corp.),Urban,80+,13155,6587,6568,4864,1530,3334,8291,5057,3234,494,287,207,2354,1169,1185,1143,688,455,2030,1516,514,403,273,130,64,22,42,145,113,32,1042,706,336,47,20,27,
03,800196,Ludhiana (M Corp.),Urban,Age not stated,1268,719,549,315,150,165,953,569,384,64,35,29,86,51,35,73,40,33,158,91,67,82,38,44,0,0,0,5,1,4,132,61,71,28,20,8,
03,800202,Moga (M Cl+OG),Urban,All ages,163397,86604,76793,46475,22305,24170,116922,64299,52623,13262,7719,5543,22604,12326,10278,16658,9639,7019,24655,14154,10501,15127,8385,6742,312,125,187,2367,1342,1025,17762,8356,9406,244,118,126,
03,800202,Moga (M Cl+OG),Urban,0-6,17425,9374,8051,17425,9374,8051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
03,800202,Moga (M Cl+OG),Urban,7,2865,1546,1319,705,387,318,2160,1159,1001,2059,1106,953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,8,10,
03,800202,Moga (M Cl+OG),Urban,8,2523,1399,1124,341,169,172,2182,1230,952,2133,1202,931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,4,
03,800202,Moga (M Cl+OG),Urban,9,2538,1451,1087,332,179,153,2206,1272,934,2004,1167,837,160,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,
03,800202,Moga (M Cl+OG),Urban,10,3108,1758,1350,430,231,199,2678,1527,1151,2000,1171,829,623,325,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,
03,800202,Moga (M Cl+OG),Urban,11,2857,1597,1260,337,172,165,2520,1425,1095,1065,633,432,1405,758,647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,
03,800202,Moga (M Cl+OG),Urban,12,2825,1576,1249,271,164,107,2554,1412,1142,514,316,198,1826,993,833,174,84,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,
03,800202,Moga (M Cl+OG),Urban,13,2810,1572,1238,256,136,120,2554,1436,1118,265,150,115,1672,956,716,579,305,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,
03,800202,Moga (M Cl+OG),Urban,14,2873,1629,1244,270,144,126,2603,1485,1118,163,92,71,1099,669,430,1303,697,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,4,
03,800202,Moga (M Cl+OG),Urban,15,3072,1669,1403,339,182,157,2733,1487,1246,135,84,51,706,436,270,1349,703,646,505,236,269,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,
03,800202,Moga (M Cl+OG),Urban,16,3058,1723,1335,360,209,151,2698,1514,1184,104,68,36,484,280,204,933,563,370,1125,570,555,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,
03,800202,Moga (M Cl+OG),Urban,17,2925,1658,1267,303,182,121,2622,1476,1146,81,53,28,388,242,146,520,313,207,1575,836,739,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3,
03,800202,Moga (M Cl+OG),Urban,18,3443,1972,1471,472,282,190,2971,1690,1281,99,65,34,473,296,177,450,292,158,852,507,345,951,444,507,7,5,2,74,46,28,0,0,0,5,1,4,
03,800202,Moga (M Cl+OG),Urban,19,3128,1771,1357,329,177,152,2799,1594,1205,90,59,31,357,225,132,349,217,132,517,308,209,1286,645,641,7,5,2,130,89,41,0,0,0,5,5,0,
03,800202,Moga (M Cl+OG),Urban,20-24,16559,8935,7624,2097,1044,1053,14462,7891,6571,351,226,125,1964,1231,733,1705,1033,672,2240,1306,934,4052,2161,1891,55,40,15,571,364,207,3082,1279,1803,29,16,13,
03,800202,Moga (M Cl+OG),Urban,25-29,15343,8056,7287,2395,1140,1255,12948,6916,6032,274,190,84,1560,916,644,1529,953,576,2608,1453,1155,2762,1543,1219,16,7,9,258,136,122,3419,1420,1999,29,14,15,
03,800202,Moga (M Cl+OG),Urban,30-34,13056,6861,6195,2376,1039,1337,10680,5822,4858,246,149,97,1389,789,600,1289,808,481,2440,1438,1002,2143,1199,944,6,2,4,175,109,66,2599,1126,1473,15,7,8,
03,800202,Moga (M Cl+OG),Urban,35-39,11754,6092,5662,2635,1122,1513,9119,4970,4149,287,190,97,1344,707,637,1196,678,518,2473,1430,1043,1467,860,607,18,3,15,138,84,54,1865,830,1035,15,8,7,
03,800202,Moga (M Cl+OG),Urban,40-44,10711,5403,5308,2645,1122,1523,8066,4281,3785,228,131,97,1467,762,705,1114,606,508,2412,1328,1084,785,456,329,27,6,21,117,85,32,1598,741,857,13,4,9,
03,800202,Moga (M Cl+OG),Urban,45-49,9861,5067,4794,2488,1077,1411,7373,3990,3383,192,114,78,1406,717,689,1085,623,462,2384,1320,1064,502,297,205,22,6,16,119,69,50,1360,691,669,14,8,6,
03,800202,Moga (M Cl+OG),Urban,50-54,8041,4153,3888,1942,858,1084,6099,3295,2804,171,95,76,1110,539,571,959,535,424,1814,1032,782,388,257,131,33,11,22,136,64,72,1233,634,599,12,5,7,
03,800202,Moga (M Cl+OG),Urban,55-59,6338,3211,3127,1405,519,886,4933,2692,2241,129,68,61,944,392,552,743,427,316,1358,805,553,278,180,98,31,11,20,129,53,76,1116,647,469,11,4,7,
03,800202,Moga (M Cl+OG),Urban,60-64,5761,2838,2923,1856,653,1203,3905,2185,1720,170,83,87,828,367,461,562,337,225,1004,629,375,193,137,56,33,13,20,207,80,127,698,451,247,12,7,5,
03,800202,Moga (M Cl+OG),Urban,65-69,3740,1927,1813,1419,560,859,2321,1367,954,140,74,66,538,233,305,334,199,135,603,426,177,89,63,26,15,2,13,153,73,80,315,231,84,10,5,5,
03,800202,Moga (M Cl+OG),Urban,70-74,2572,1323,1249,1142,476,666,1430,847,583,118,70,48,366,164,202,179,92,87,295,224,71,63,49,14,19,4,15,82,45,37,207,150,57,4,1,3,
03,800202,Moga (M Cl+OG),Urban,75-79,1324,641,683,597,200,397,727,441,286,55,37,18,172,78,94,107,57,50,166,125,41,24,14,10,12,4,8,43,28,15,82,66,16,1,0,1,
03,800202,Moga (M Cl+OG),Urban,80+,1807,836,971,1006,352,654,801,484,317,85,59,26,215,110,105,108,71,37,150,112,38,51,31,20,9,5,4,20,11,9,81,45,36,4,2,2,
03,800202,Moga (M Cl+OG),Urban,Age not stated,1080,566,514,302,155,147,778,411,367,104,67,37,108,61,47,91,46,45,134,69,65,93,49,44,2,1,1,15,6,9,107,45,62,3,3,0,
03,800207,Firozpur (M Cl),Urban,All ages,110313,58451,51862,32273,15610,16663,78040,42841,35199,7338,4236,3102,12824,6795,6029,10657,6068,4589,16924,9796,7128,11546,6465,5081,163,56,107,1780,1104,676,14939,7455,7484,149,75,74,
03,800207,Firozpur (M Cl),Urban,0-6,11684,6371,5313,11684,6371,5313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
03,800207,Firozpur (M Cl),Urban,7,1796,990,806,561,296,265,1235,694,541,1201,672,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,3,
03,800207,Firozpur (M Cl),Urban,8,1772,1020,752,321,178,143,1451,842,609,1427,828,599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,
03,800207,Firozpur (M Cl),Urban,9,1870,1045,825,275,143,132,1595,902,693,1418,806,612,146,85,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,
03,800207,Firozpur (M Cl),Urban,10,2146,1221,925,399,213,186,1747,1008,739,1147,673,474,563,315,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,
03,800207,Firozpur (M Cl),Urban,11,1865,1065,800,255,147,108,1610,918,692,552,331,221,1036,572,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,
03,800207,Firozpur (M Cl),Urban,12,1847,1040,807,194,111,83,1653,929,724,284,176,108,1175,649,526,176,96,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,
03,800207,Firozpur (M Cl),Urban,13,1815,1011,804,196,117,79,1619,894,725,128,76,52,930,528,402,548,284,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,
03,800207,Firozpur (M Cl),Urban,14,1848,1005,843,198,97,101,1650,908,742,77,41,36,556,316,240,1000,536,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,
03,800207,Firozpur (M Cl),Urban,15,2091,1188,903,268,159,109,1823,1029,794,65,39,26,350,197,153,845,479,366,542,303,239,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,
03,800207,Firozpur (M Cl),Urban,16,2079,1141,938,304,179,125,1775,962,813,48,28,20,279,162,117,466,284,182,971,482,489,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,
03,800207,Firozpur (M Cl),Urban,17,2051,1091,960,264,136,128,1787,955,832,37,23,14,204,105,99,263,157,106,1249,654,595,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3,
03,800207,Firozpur (M Cl),Urban,18,2455,1340,1115,341,174,167,2114,1166,948,34,21,13,289,164,125,280,170,110,510,297,213,866,429,437,6,6,0,79,64,15,0,0,0,2,2,0,
03,800207,Firozpur (M Cl),Urban,19,2234,1222,1012,245,125,120,1989,1097,892,29,15,14,221,122,99,171,109,62,326,206,120,1067,545,522,4,3,1,110,79,31,0,0,0,4,1,3,
03,800207,Firozpur (M Cl),Urban,20-24,11903,6248,5655,1718,818,900,10185,5430,4755,132,88,44,1027,570,457,1053,649,404,1318,765,553,3138,1675,1463,17,11,6,447,312,135,2751,1259,1492,25,13,12,
03,800207,Firozpur (M Cl),Urban,25-29,10631,5583,5048,1708,783,925,8923,4800,4123,108,63,45,913,537,376,921,554,367,1448,827,621,1917,1096,821,6,2,4,193,127,66,3204,1484,1720,14,5,9,
03,800207,Firozpur (M Cl),Urban,30-34,8882,4717,4165,1861,850,1011,7021,3867,3154,91,54,37,785,433,352,808,505,303,1439,847,592,1423,822,601,2,0,2,108,68,40,2194,1036,1158,9,7,2,
03,800207,Firozpur (M Cl),Urban,35-39,7765,4009,3756,1881,812,1069,5884,3197,2687,96,51,45,692,371,321,740,428,312,1585,934,651,1065,596,469,8,4,4,104,73,31,1446,663,783,12,7,5,
03,800207,Firozpur (M Cl),Urban,40-44,7017,3531,3486,1890,849,1041,5127,2682,2445,73,38,35,700,359,341,687,348,339,1571,847,724,605,377,228,15,4,11,95,70,25,1266,581,685,10,5,5,
03,800207,Firozpur (M Cl),Urban,45-49,6544,3339,3205,1722,756,966,4822,2583,2239,83,53,30,710,328,382,729,387,342,1572,870,702,429,254,175,14,2,12,106,79,27,1067,563,504,6,1,5,
03,800207,Firozpur (M Cl),Urban,50-54,5691,2931,2760,1424,591,833,4267,2340,1927,63,32,31,600,286,314,638,363,275,1358,765,593,378,232,146,24,5,19,103,63,40,982,535,447,8,3,5,
03,800207,Firozpur (M Cl),Urban,55-59,4422,2330,2092,966,361,605,3456,1969,1487,40,24,16,463,196,267,436,254,182,1080,634,446,284,180,104,22,6,16,89,46,43,963,595,368,2,2,0,
03,800207,Firozpur (M Cl),Urban,60-64,3874,1960,1914,1158,440,718,2716,1520,1196,63,27,36,437,191,246,360,183,177,867,547,320,171,115,56,15,4,11,161,45,116,558,366,192,6,2,4,
03,800207,Firozpur (M Cl),Urban,65-69,2457,1292,1165,822,319,503,1635,973,662,48,25,23,272,109,163,246,127,119,515,367,148,117,82,35,11,4,7,102,41,61,262,190,72,5,3,2,
03,800207,Firozpur (M Cl),Urban,70-74,1680,854,826,726,275,451,954,579,375,43,26,17,203,90,113,135,66,69,301,225,76,35,30,5,8,2,6,54,23,31,143,107,36,2,1,1,
03,800207,Firozpur (M Cl),Urban,75-79,813,394,419,349,124,225,464,270,194,20,10,10,126,44,82,74,37,37,134,113,21,11,7,4,7,3,4,20,10,10,52,38,14,1,0,1,
03,800207,Firozpur (M Cl),Urban,80+,1043,496,547,525,180,345,518,316,202,29,15,14,146,66,80,77,48,29,134,112,22,38,24,14,4,0,4,9,4,5,50,37,13,1,0,1,
03,800207,Firozpur (M Cl),Urban,Age not stated,38,17,21,18,6,12,20,11,9,2,1,1,1,0,1,4,4,0,4,1,3,2,1,1,0,0,0,0,0,0,1,1,0,2,0,2,
03,800214,Abohar (M Cl),Urban,All ages,145302,76984,68318,43659,19709,23950,101643,57275,44368,13306,7685,5621,19954,10701,9253,15427,8823,6604,20383,12056,8327,12883,7583,5300,169,64,105,1303,725,578,16287,8612,7675,195,100,95,
03,800214,Abohar (M Cl),Urban,0-6,16547,9005,7542,16547,9005,7542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
03,800214,Abohar (M Cl),Urban,7,2611,1467,1144,527,271,256,2084,1196,888,2043,1167,876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,12,7,
03,800214,Abohar (M Cl),Urban,8,2679,1464,1215,371,188,183,2308,1276,1032,2278,1256,1022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,5,
03,800214,Abohar (M Cl),Urban,9,2332,1343,989,248,127,121,2084,1216,868,1893,1114,779,174,89,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,
03,800214,Abohar (M Cl),Urban,10,3074,1769,1305,347,204,143,2727,1565,1162,1999,1175,824,705,378,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,
03,800214,Abohar (M Cl),Urban,11,2661,1500,1161,222,120,102,2439,1380,1059,978,574,404,1440,791,649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,
03,800214,Abohar (M Cl),Urban,12,2912,1592,1320,289,147,142,2623,1445,1178,625,370,255,1743,948,795,235,116,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,
03,800214,Abohar (M Cl),Urban,13,2666,1424,1242,255,115,140,2411,1309,1102,318,177,141,1450,804,646,627,319,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,
03,800214,Abohar (M Cl),Urban,14,2830,1536,1294,235,121,114,2595,1415,1180,197,104,93,993,563,430,1389,739,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,
03,800214,Abohar (M Cl),Urban,15,3099,1747,1352,369,202,167,2730,1545,1185,142,87,55,645,372,273,1299,729,570,620,340,280,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,
03,800214,Abohar (M Cl),Urban,16,3031,1692,1339,308,164,144,2723,1528,1195,104,56,48,488,285,203,834,497,337,1271,674,597,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,
03,800214,Abohar (M Cl),Urban,17,2802,1543,1259,328,162,166,2474,1381,1093,77,47,30,383,199,184,437,262,175,1559,862,697,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,
03,800214,Abohar (M Cl),Urban,18,3802,2160,1642,523,288,235,3279,1872,1407,109,71,38,550,339,211,478,290,188,884,531,353,1165,579,586,7,6,1,56,38,18,0,0,0,5,2,3,
03,800214,Abohar (M Cl),Urban,19,2719,1504,1215,275,137,138,2444,1367,1077,56,32,24,341,192,149,304,189,115,429,264,165,1199,626,573,3,3,0,70,38,32,0,0,0,4,3,1,
03,800214,Abohar (M Cl),Urban,20-24,15062,8080,6982,2006,933,1073,13056,7147,5909,326,189,137,1739,998,741,1593,871,722,2019,1171,848,3665,2069,1596,11,8,3,290,185,105,3194,1529,1665,17,10,7,
03,800214,Abohar (M Cl),Urban,25-29,13422,7078,6344,2249,932,1317,11173,6146,5027,278,171,107,1444,770,674,1556,930,626,2044,1194,850,1939,1172,767,5,2,3,123,74,49,3567,1709,1858,8,2,6,
03,800214,Abohar (M Cl),Urban,30-34,11290,5832,5458,2356,882,1474,8934,4950,3984,246,148,98,1201,624,577,1238,732,506,1948,1123,825,1523,933,590,3,2,1,67,36,31,2506,1244,1262,18,8,10,
03,800214,Abohar (M Cl),Urban,35-39,10365,5194,5171,2684,971,1713,7681,4223,3458,269,154,115,1272,665,607,1153,665,488,1961,1143,818,1150,685,465,9,2,7,68,34,34,1629,797,832,11,5,6,
03,800214,Abohar (M Cl),Urban,40-44,9135,4732,4403,2563,1002,1561,6572,3730,2842,227,136,91,1119,625,494,1033,604,429,1845,1056,789,747,450,297,13,4,9,73,51,22,1358,730,628,9,3,6,
03,800214,Abohar (M Cl),Urban,45-49,8468,4351,4117,2417,900,1517,6051,3451,2600,230,143,87,1040,526,514,947,560,387,1802,1034,768,528,346,182,21,6,15,83,50,33,1252,716,536,10,6,4,
03,800214,Abohar (M Cl),Urban,50-54,6874,3622,3252,2028,768,1260,4846,2854,1992,174,110,64,892,468,424,758,429,329,1406,857,549,394,274,120,24,6,18,98,51,47,989,598,391,7,5,2,
03,800214,Abohar (M Cl),Urban,55-59,5019,2561,2458,1477,472,1005,3542,2089,1453,170,97,73,629,295,334,551,298,253,943,585,358,255,198,57,20,4,16,102,47,55,783,522,261,12,5,7,
03,800214,Abohar (M Cl),Urban,60-64,4642,2292,2350,1705,543,1162,2937,1749,1188,158,89,69,638,270,368,433,245,188,753,518,235,177,136,41,16,8,8,131,49,82,536,388,148,10,5,5,
03,800214,Abohar (M Cl),Urban,65-69,3039,1509,1530,1241,411,830,1798,1098,700,149,74,75,433,198,235,288,173,115,437,322,115,75,61,14,18,8,10,74,29,45,266,205,61,6,2,4,
03,800214,Abohar (M Cl),Urban,70-74,2121,1052,1069,994,338,656,1127,714,413,129,74,55,325,152,173,144,93,51,258,210,48,37,35,2,14,3,11,41,21,20,118,97,21,5,1,4,
